time,users,rps,p95,p99,avg_lat,threshold
51,2.0,1.2999999999999998,485.0,485.0,1529.4001746897993,6.0 (Conservative)
52,2.0,1.2999999999999998,475.0,475.0,1514.8019295870306,6.0 (Conservative)
53,2.0,1.2999999999999998,475.0,475.0,1514.8019295870306,6.0 (Conservative)
54,2.0,1.3,2170.0,2170.0,1531.9622634282503,6.0 (Conservative)
55,2.0,1.3,2170.0,2170.0,1519.554722983301,6.0 (Conservative)
56,2.0,1.2,2170.0,2170.0,1487.6564096837708,6.0 (Conservative)
57,2.0,1.15,2165.0,2165.0,1452.1393228836976,6.0 (Conservative)
58,2.0,1.15,4055.0,4055.0,1503.7648067116918,6.0 (Conservative)
59,2.0,1.15,4055.0,4055.0,1474.9849038484858,6.0 (Conservative)
60,2.0,1.0499999999999998,4055.0,4055.0,1423.307489132091,6.0 (Conservative)
61,3.0,1.0499999999999998,4125.0,4125.0,1395.7813359773413,6.0 (Conservative)
62,3.0,1.0499999999999998,4125.0,4125.0,1328.0954771635638,6.0 (Conservative)
63,3.0,1.15,4125.0,4125.0,1270.928353624557,6.0 (Conservative)
64,3.0,1.35,4125.0,4125.0,1216.6016091362012,6.0 (Conservative)
65,3.0,1.4,4125.0,4125.0,1178.204351751805,6.0 (Conservative)
66,3.0,1.7000000000000002,455.0,4210.0,1142.6629738226297,6.0 (Conservative)
67,3.0,1.75,455.0,490.0,1115.511527492587,6.0 (Conservative)
68,3.0,1.75,490.0,490.0,1112.378523404779,6.0 (Conservative)
69,3.0,1.7999999999999998,490.0,500.0,1107.895304347732,6.0 (Conservative)
70,4.0,1.9500000000000002,475.0,485.0,1101.2015398886138,6.0 (Conservative)
71,4.0,1.9500000000000002,470.0,480.0,1098.9702991333393,6.0 (Conservative)
72,4.0,1.9500000000000002,595.0,635.0,1097.7785151267922,6.0 (Conservative)
73,4.0,2.0,1685.0,1725.0,1103.9524989834206,6.0 (Conservative)
74,4.0,1.75,1685.0,1725.0,1089.1691666390966,6.0 (Conservative)
75,4.0,1.7000000000000002,4225.0,4225.0,1219.8421018626448,6.0 (Conservative)
76,4.0,1.6,4225.0,4225.0,1188.2442937874046,6.0 (Conservative)
77,4.0,1.6,4225.0,4225.0,1169.9331542649832,6.0 (Conservative)
78,4.0,1.55,4225.0,4225.0,1143.2644988667341,6.0 (Conservative)
79,4.0,1.6,4225.0,4225.0,1116.1248645306516,6.0 (Conservative)
80,5.0,1.6,4225.0,4225.0,1116.1248645306516,6.0 (Conservative)
81,5.0,1.4,4175.0,4225.0,1076.4949993540843,6.0 (Conservative)
82,5.0,1.55,3850.0,3900.0,1047.2621674890934,6.0 (Conservative)
83,5.0,1.3,8050.0,8100.0,1151.8025245184224,6.0 (Conservative)
84,5.0,1.35,8100.0,8300.0,1184.8993915675846,6.0 (Conservative)
85,5.0,1.35,4865.0,4865.0,1184.8993915675846,6.0 (Conservative)
86,5.0,1.35,4865.0,4865.0,1184.8993915675846,6.0 (Conservative)
87,5.0,1.7,6550.0,6550.0,1215.1905066149707,6.0 (Conservative)
88,5.0,1.55,6550.0,6550.0,1208.8105514412246,6.0 (Conservative)
89,5.0,1.4,6550.0,6550.0,1196.8901358340306,6.0 (Conservative)
90,6.0,1.3,6550.0,6550.0,1190.9844285932618,6.0 (Conservative)
91,6.0,1.4,8500.0,8500.0,1262.4487012818404,6.0 (Conservative)
92,6.0,1.3,8350.0,8500.0,1298.4160521641452,6.0 (Conservative)
93,6.0,1.3,7950.0,8100.0,1369.6076944432477,6.0 (Conservative)
94,6.0,1.4500000000000002,7950.0,8100.0,1329.9254784530758,6.0 (Conservative)
95,6.0,1.5499999999999998,7950.0,8100.0,1291.8563296245597,6.0 (Conservative)
96,6.0,1.7000000000000002,7800.0,8100.0,1257.1613736521365,6.0 (Conservative)
97,6.0,1.9500000000000002,7800.0,8100.0,1232.555391499407,6.0 (Conservative)
98,6.0,2.5,7750.0,8100.0,1198.0087560311986,6.0 (Conservative)
99,6.0,2.95,7750.0,8100.0,1177.7319152324433,6.0 (Conservative)
100,7.0,3.2,4295.0,8100.0,1151.0185568245765,6.0 (Conservative)
101,7.0,3.7,4280.0,4445.0,1125.5728164968393,6.0 (Conservative)
102,7.0,3.9000000000000004,830.0,4445.0,1106.6751353394839,6.0 (Conservative)
103,7.0,4.2,830.0,995.0,1088.6478432543558,6.0 (Conservative)
104,7.0,4.4,815.0,995.0,1073.304461119143,6.0 (Conservative)
105,7.0,4.35,810.0,980.0,1064.959605715422,6.0 (Conservative)
106,7.0,4.55,815.0,980.0,1056.534310666916,6.0 (Conservative)
107,7.0,4.5,815.0,980.0,1049.7237280683648,6.0 (Conservative)
108,7.0,4.5,815.0,980.0,1049.7237280683648,6.0 (Conservative)
109,7.0,4.05,2500.0,2750.0,1092.648334198934,6.0 (Conservative)
110,8.0,3.9,2500.0,2750.0,1082.293706835525,6.0 (Conservative)
111,8.0,3.65,2380.0,2480.0,1073.6253766478712,6.0 (Conservative)
112,8.0,3.75,4180.0,4230.0,1102.0800111218705,6.0 (Conservative)
113,8.0,2.95,5950.0,6000.0,1112.231288506082,6.0 (Conservative)
114,8.0,2.65,5950.0,6000.0,1099.4171813161863,6.0 (Conservative)
115,8.0,2.7,7850.0,7900.0,1143.9319753463942,6.0 (Conservative)
116,8.0,2.4,6250.0,8000.0,1165.0870790864092,6.0 (Conservative)
117,8.0,2.5,6200.0,8000.0,1144.3240561546565,6.0 (Conservative)
118,8.0,2.7,6200.0,8000.0,1133.4078062367084,6.0 (Conservative)
119,8.0,2.75,4535.0,8000.0,1127.227836861246,6.0 (Conservative)
120,9.0,2.75,7900.0,8000.0,1127.227836861246,6.0 (Conservative)
121,9.0,2.75,7900.0,8000.0,1127.227836861246,6.0 (Conservative)
122,9.0,2.75,4520.0,4585.0,1127.227836861246,6.0 (Conservative)
123,9.0,2.75,4520.0,4585.0,1127.227836861246,6.0 (Conservative)
124,9.0,2.7,5900.0,5950.0,1133.0399778474368,6.0 (Conservative)
125,9.0,2.3499999999999996,5950.0,5950.0,1131.1256942473594,6.0 (Conservative)
126,9.0,2.45,6850.0,6850.0,1220.5485831734015,6.0 (Conservative)
127,9.0,2.05,8500.0,8500.0,1298.2847583346365,6.0 (Conservative)
128,9.0,1.6,8750.0,9050.0,1350.8023968033822,6.0 (Conservative)
129,9.0,1.4,8800.0,9100.0,1372.640580983917,6.0 (Conservative)
130,10.0,1.35,8750.0,9100.0,1353.4049644987988,6.0 (Conservative)
131,10.0,1.6,8750.0,9100.0,1329.6366649805418,6.0 (Conservative)
132,10.0,2.2,8750.0,9100.0,1311.7844422924063,6.0 (Conservative)
133,10.0,2.7,8750.0,9100.0,1299.7003320301646,6.0 (Conservative)
134,10.0,3.25,8500.0,9100.0,1286.1169977329366,6.0 (Conservative)
135,10.0,3.95,8500.0,9100.0,1271.912606709981,6.0 (Conservative)
136,10.0,4.25,5050.0,9100.0,1260.3051598124985,6.0 (Conservative)
137,10.0,5.050000000000001,5050.0,5500.0,1247.2682129587706,6.0 (Conservative)
138,10.0,5.55,1300.0,5200.0,1240.164642974922,6.0 (Conservative)
139,10.0,5.65,1300.0,1500.0,1229.849477385462,6.0 (Conservative)
140,11.0,5.75,1300.0,1500.0,1223.9713625893912,6.0 (Conservative)
141,11.0,5.75,1300.0,1600.0,1220.8429762857977,6.0 (Conservative)
142,11.0,5.65,1450.0,1650.0,1221.0523484705168,6.0 (Conservative)
143,11.0,5.75,1450.0,1650.0,1217.3534729288158,6.0 (Conservative)
144,11.0,5.15,1350.0,2950.0,1219.834510515187,6.0 (Conservative)
145,11.0,4.6,2950.0,3150.0,1228.3442268633262,6.0 (Conservative)
146,11.0,4.55,2950.0,3150.0,1219.801111326276,6.0 (Conservative)
147,11.0,4.1,4900.0,4950.0,1261.8421554490565,6.0 (Conservative)
148,11.0,3.8,5000.0,5100.0,1296.0714922598681,6.0 (Conservative)
149,11.0,3.85,5000.0,5100.0,1283.503272371223,6.0 (Conservative)
150,12.0,3.85,5000.0,5100.0,1273.211114683898,6.0 (Conservative)
151,12.0,4.05,4800.0,4950.0,1257.0331389792386,6.0 (Conservative)
152,12.0,4.1,4800.0,4950.0,1248.896704694228,6.0 (Conservative)
153,12.0,4.65,4800.0,4950.0,1242.6102367505227,6.0 (Conservative)
154,12.0,5.0,4750.0,4950.0,1234.7842837134756,6.0 (Conservative)
155,12.0,5.4,4750.0,4950.0,1225.6962479311367,6.0 (Conservative)
156,12.0,5.7,4750.0,4950.0,1216.7708091436045,6.0 (Conservative)
157,12.0,6.1,1300.0,4950.0,1213.5409495930887,6.0 (Conservative)
158,12.0,6.35,1200.0,1400.0,1213.1241947644526,6.0 (Conservative)
159,12.0,6.550000000000001,1450.0,1850.0,1215.237231449181,6.0 (Conservative)
